메타데이터,그룹,n,score_n,비중_pct,요인점수,평균,중앙값,표준편차,최소,최대,전체평균,평균차,평균차_sd,전체중앙값,중앙값차,중앙값차_sd,abs_평균차_sd,판정,토지피복해석판정
L1_NAME,습지,55,55,2.0599250936329585,강수부족_score,-0.05626354179614942,0.11851475504795002,0.6712242458594728,-4.400496929639689,0.2941778267136417,3.1934504977982034e-17,-0.05626354179614945,-0.05766245883289951,0.14032611471253795,-0.02181135966458793,-0.022353669687302555,0.05766245883289951,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L1_NAME,습지,55,55,2.0599250936329585,산지접근성_score,-0.1651241845202627,-0.2812026043693225,0.7129600086507667,-1.2539089942742867,2.094175819339526,-3.1934504977982034e-17,-0.16512418452026267,-0.20140585815675968,-0.13578513427763134,-0.14541747009169115,-0.1773691142814275,0.20140585815675968,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L1_NAME,시가화건조지역,1129,1129,42.28464419475655,생활권접점_score,0.782697363567062,0.8530355926836621,0.25427807806073033,-0.2534503407187855,1.4940231235037063,0.0,0.782697363567062,0.8239289825725494,0.2626361970861386,0.5903993955975235,0.6215009733892334,0.8239289825725494,높음,높음
L1_NAME,시가화건조지역,1129,1129,42.28464419475655,선행건조_score,-0.058611344789564125,0.054073647166067676,0.9170523736300492,-4.3640072721620555,1.7519523828871082,-3.1934504977982034e-17,-0.05861134478956409,-0.05974071790733907,0.09018719614625645,-0.03611354898018877,-0.036809415480985,0.05974071790733907,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L1_NAME,시가화건조지역,1129,1129,42.28464419475655,강풍_score,0.02180529055825826,-0.08289342436063606,0.9043647991287453,-1.7988826682206147,4.559097189271202,1.0644834992660677e-17,0.02180529055825825,0.02308565070868606,-0.09702517976127435,0.014131755400638296,0.014961541934425974,0.02308565070868606,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L1_NAME,시가화건조지역,1129,1129,42.28464419475655,강수부족_score,-0.017035945955025646,0.12320101946408525,0.45745927256478686,-8.893417869190454,0.2849062032459639,3.1934504977982034e-17,-0.017035945955025677,-0.017459521760473277,0.14032611471253795,-0.017125095248452696,-0.017550887630770645,0.017459521760473277,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L1_NAME,시가화건조지역,1129,1129,42.28464419475655,산지접근성_score,-0.16427590676563872,-0.355102079444217,0.775215999929694,-1.3326437612451725,4.497850542395713,-3.1934504977982034e-17,-0.1642759067656387,-0.20037119379416676,-0.13578513427763134,-0.21931694516658568,-0.2675060450892026,0.20037119379416676,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L1_NAME,초지,568,568,21.273408239700377,생활권접점_score,-0.2418201967684062,-0.3092577505844127,0.6904148789878836,-2.7784640182708205,1.1644329703988077,0.0,-0.2418201967684062,-0.2545590134363796,0.2626361970861386,-0.5718939476705514,-0.6020206792267079,0.2545590134363796,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L1_NAME,초지,568,568,21.273408239700377,선행건조_score,-0.0423225599959165,0.09018719614625645,1.083927217829947,-3.9002118697739685,1.5816226633694699,-3.1934504977982034e-17,-0.04232255999591646,-0.043138066988742146,0.09018719614625645,0.0,0.0,0.043138066988742146,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L1_NAME,초지,568,568,21.273408239700377,강풍_score,-0.0844713858044541,-0.2482415037933875,0.9742890794384178,-1.6784530211122681,3.3387541683609117,1.0644834992660677e-17,-0.08447138580445411,-0.08943136539961138,-0.09702517976127435,-0.15121632403211316,-0.16009542403161173,0.08943136539961138,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L1_NAME,초지,568,568,21.273408239700377,강수부족_score,0.10954462406092011,0.1596589983326347,0.2136791881217481,-1.6756312988692401,0.3849985279608145,3.1934504977982034e-17,0.10954462406092008,0.11226830330312679,0.14032611471253795,0.019332883620096747,0.01981356968077255,0.11226830330312679,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L1_NAME,초지,568,568,21.273408239700377,산지접근성_score,-0.09645639253758345,-0.10471804902698312,0.735324922736328,-1.304976804317694,3.4686124112424523,-3.1934504977982034e-17,-0.09645639253758342,-0.11765013447411365,-0.13578513427763134,0.03106708525064822,0.03789325581540236,0.11765013447411365,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,공공시설지역,33,33,1.2359550561797752,생활권접점_score,0.47172077656348904,0.46829135842956665,0.18878988917649933,0.23575854370397445,0.8777460996310898,0.0,0.47172077656348904,0.49657049784988505,0.2626361970861386,0.20565516134342804,0.2164888445187231,0.49657049784988505,높음,높음
L2_NAME,공공시설지역,33,33,1.2359550561797752,선행건조_score,-0.09386805030166298,0.04039674922371136,1.0002746346800122,-3.0093818528836587,1.3691334453179425,-3.1934504977982034e-17,-0.09386805030166295,-0.09567677953333763,0.09018719614625645,-0.04979044692254509,-0.05074985149649264,0.09567677953333763,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,공공시설지역,33,33,1.2359550561797752,강풍_score,0.014002336887660949,-0.4773228928720936,1.278720928026227,-1.6470106198158079,4.559097189271202,1.0644834992660677e-17,0.014002336887660938,0.014824524242419054,-0.09702517976127435,-0.3802977131108193,-0.40262798364149616,0.014824524242419054,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,공공시설지역,33,33,1.2359550561797752,강수부족_score,0.0741149829651122,0.12562340283207676,0.12031355960877724,-0.16387024437381523,0.20965304162510537,3.1934504977982034e-17,0.07411498296511217,0.07595775199525935,0.14032611471253795,-0.014702711880461183,-0.015068274969442052,0.07595775199525935,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,공공시설지역,33,33,1.2359550561797752,산지접근성_score,-0.10347533337116131,-0.07671120216075311,0.54489955339557,-1.1510471302240868,1.8449644551175413,-3.1934504977982034e-17,-0.10347533337116128,-0.12621130197386776,-0.13578513427763134,0.059073932116878225,0.07205386677463968,0.12621130197386776,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,과수원,12,12,0.44943820224719105,생활권접점_score,0.013406798893294955,0.051064018058784216,0.4346144992657175,-0.7377912244656367,0.5970036893142323,0.0,0.013406798893294955,0.014113054017922273,0.2626361970861386,-0.2115721790273544,-0.2227175640559437,0.014113054017922273,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,과수원,12,12,0.44943820224719105,선행건조_score,0.7298603277663848,1.4056474988585796,1.3152658067838627,-3.0599575895854794,1.4063509845502324,-3.1934504977982034e-17,0.7298603277663848,0.7439238957815748,0.09018719614625645,1.3154603027123233,1.3408077078728335,0.7439238957815748,높음,높음
L2_NAME,과수원,12,12,0.44943820224719105,강풍_score,0.6002617107554976,0.7557927493973609,0.43326653103649576,-0.30109624972151067,0.8961684518102868,1.0644834992660677e-17,0.6002617107554976,0.6355077980399385,-0.09702517976127435,0.8528179291586352,0.9028935788798699,0.6355077980399385,높음,높음
L2_NAME,과수원,12,12,0.44943820224719105,강수부족_score,0.18210492029762274,0.17440899982022895,0.04956673254916979,0.11878652040867858,0.27667560589495016,3.1934504977982034e-17,0.1821049202976227,0.1866327133825897,0.14032611471253795,0.034082885107691,0.03493031004960973,0.1866327133825897,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,과수원,12,12,0.44943820224719105,산지접근성_score,-0.17955816792952214,-0.06527956325773503,0.5157598975078436,-1.0761572787513467,0.9284635511169564,-3.1934504977982034e-17,-0.17955816792952212,-0.21901132778320073,-0.13578513427763134,0.07050557101989631,0.0859973060720978,0.21901132778320073,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,교통지역,1,1,0.03745318352059925,생활권접점_score,0.7125490660345472,0.7125490660345472,,0.7125490660345472,0.7125490660345472,0.0,0.7125490660345472,0.7500853514253119,0.2626361970861386,0.44991286894840854,0.4736137741279073,0.7500853514253119,높음,높음
L2_NAME,교통지역,1,1,0.03745318352059925,선행건조_score,0.830637904722545,0.830637904722545,,0.830637904722545,0.830637904722545,-3.1934504977982034e-17,0.830637904722545,0.8466433405910905,0.09018719614625645,0.7404507085762885,0.754718341033894,0.8466433405910905,높음,높음
L2_NAME,교통지역,1,1,0.03745318352059925,강풍_score,0.9127634569700879,0.9127634569700879,,0.9127634569700879,0.9127634569700879,1.0644834992660677e-17,0.9127634569700879,0.9663589802193127,-0.09702517976127435,1.0097886367313622,1.0690812715793765,0.9663589802193127,높음,높음
L2_NAME,교통지역,1,1,0.03745318352059925,강수부족_score,-0.012950252178446265,-0.012950252178446265,,-0.012950252178446265,-0.012950252178446265,3.1934504977982034e-17,-0.012950252178446297,-0.01327224272195449,0.14032611471253795,-0.1532763668909842,-0.15708737690083796,0.01327224272195449,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,교통지역,1,1,0.03745318352059925,산지접근성_score,1.068111499161798,1.068111499161798,,1.068111499161798,1.068111499161798,-3.1934504977982034e-17,1.068111499161798,1.3028007600509106,-0.13578513427763134,1.2038966334394292,1.4684210874037538,1.3028007600509106,높음,높음
L2_NAME,기타재배지,1,1,0.03745318352059925,생활권접점_score,0.2828849147787235,0.2828849147787235,,0.2828849147787235,0.2828849147787235,0.0,0.2828849147787235,0.297786974721023,0.2626361970861386,0.020248717692584906,0.021315397423618394,0.297786974721023,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,기타재배지,1,1,0.03745318352059925,선행건조_score,-0.5196200311104271,-0.5196200311104271,,-0.5196200311104271,-0.5196200311104271,-3.1934504977982034e-17,-0.5196200311104271,-0.529632510719972,0.09018719614625645,-0.6098072272566836,-0.6215575102771684,0.529632510719972,낮음,낮음
L2_NAME,기타재배지,1,1,0.03745318352059925,강풍_score,0.6566391690362495,0.6566391690362495,,0.6566391690362495,0.6566391690362495,1.0644834992660677e-17,0.6566391690362495,0.6951956204166067,-0.09702517976127435,0.7536643487975239,0.7979179117766707,0.6951956204166067,높음,높음
L2_NAME,기타재배지,1,1,0.03745318352059925,강수부족_score,-0.3947831208275242,-0.3947831208275242,,-0.3947831208275242,-0.3947831208275242,3.1934504977982034e-17,-0.39478312082752426,-0.4045988703505089,0.14032611471253795,-0.5351092355400622,-0.5484140045293924,0.4045988703505089,낮음,낮음
L2_NAME,기타재배지,1,1,0.03745318352059925,산지접근성_score,-0.09589150072135971,-0.09589150072135971,,-0.09589150072135971,-0.09589150072135971,-3.1934504977982034e-17,-0.09589150072135968,-0.1169611226171115,-0.13578513427763134,0.039893633556271624,0.04865920473573164,0.1169611226171115,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,내륙수,2,2,0.0749063670411985,생활권접점_score,-0.29256383063567665,-0.29256383063567665,0.23314411603792556,-0.4574216160798371,-0.12770604519151615,0.0,-0.29256383063567665,-0.30797576500655643,0.2626361970861386,-0.5552000277218152,-0.584447342303961,0.30797576500655643,낮음,낮음
L2_NAME,내륙수,2,2,0.0749063670411985,선행건조_score,0.7276020423171567,0.7276020423171567,0.09135377009223748,0.6630051719979788,0.7921989126363347,-3.1934504977982034e-17,0.7276020423171567,0.7416220957723623,0.09018719614625645,0.6374148461709003,0.6496970962151659,0.7416220957723623,높음,높음
L2_NAME,내륙수,2,2,0.0749063670411985,강풍_score,-0.5858338571854272,-0.5858338571854272,0.13387932968459362,-0.6805008390661128,-0.4911668753047416,1.0644834992660677e-17,-0.5858338571854272,-0.6202327716831552,-0.09702517976127435,-0.4888086774241529,-0.5175104803230912,0.6202327716831552,낮음,낮음
L2_NAME,내륙수,2,2,0.0749063670411985,강수부족_score,0.042217563456395026,0.042217563456395026,0.08829005263036958,-0.02021293146985648,0.10464805838264653,3.1934504977982034e-17,0.04221756345639499,0.04326724619736438,0.14032611471253795,-0.09810855125614293,-0.1005478879815191,0.04326724619736438,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,내륙수,2,2,0.0749063670411985,산지접근성_score,0.973622532087999,0.973622532087999,1.5286029965754788,-0.1072630125325991,2.054508076708597,-3.1934504977982034e-17,0.973622532087999,1.1875503407671806,-0.13578513427763134,1.1094076663656303,1.3531706681200235,1.1875503407671806,높음,높음
L2_NAME,내륙습지,55,55,2.0599250936329585,생활권접점_score,0.09518694825650553,0.1308650292583509,0.5550444271693203,-1.0150321030953704,1.1579820616039456,0.0,0.09518694825650553,0.10020128990053614,0.2626361970861386,-0.13177116782778772,-0.1387127251150418,0.10020128990053614,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,내륙습지,55,55,2.0599250936329585,선행건조_score,0.19029764854997255,0.27981424321351067,0.807411065121574,-2.788217211848112,1.4292659071466,-3.1934504977982034e-17,0.19029764854997258,0.19396446509239726,0.09018719614625645,0.18962704706725422,0.1932809418913658,0.19396446509239726,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,내륙습지,55,55,2.0599250936329585,강풍_score,0.20150706387134779,0.10269315563490285,0.8469774307668252,-1.3771817320520299,1.7812695160345622,1.0644834992660677e-17,0.20150706387134779,0.21333912884297795,-0.09702517976127435,0.1997183353961772,0.21144537004714162,0.21333912884297795,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,내륙습지,55,55,2.0599250936329585,강수부족_score,-0.05626354179614942,0.11851475504795002,0.6712242458594728,-4.400496929639689,0.2941778267136417,3.1934504977982034e-17,-0.05626354179614945,-0.05766245883289951,0.14032611471253795,-0.02181135966458793,-0.022353669687302555,0.05766245883289951,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,내륙습지,55,55,2.0599250936329585,산지접근성_score,-0.1651241845202627,-0.2812026043693225,0.7129600086507667,-1.2539089942742867,2.094175819339526,-3.1934504977982034e-17,-0.16512418452026267,-0.20140585815675968,-0.13578513427763134,-0.14541747009169115,-0.1773691142814275,0.20140585815675968,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,논,23,23,0.8614232209737828,생활권접점_score,-0.1650766896228749,-0.08301416265584732,0.3176558246449097,-0.944006863376563,0.5117621711176062,0.0,-0.1650766896228749,-0.17377274443286955,0.2626361970861386,-0.34565035974198594,-0.3638588329084733,0.17377274443286955,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,논,23,23,0.8614232209737828,선행건조_score,-0.14320610779757106,0.11240779530244024,0.671133859734782,-1.7909649501882083,0.9983472340164933,-3.1934504977982034e-17,-0.14320610779757104,-0.14596552457990974,0.09018719614625645,0.022220599156183796,0.022648764512872826,0.14596552457990974,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,논,23,23,0.8614232209737828,강풍_score,0.24023275231862587,0.1362091662404077,0.7119471461344548,-1.1781808617221818,1.4253970269236609,1.0644834992660677e-17,0.24023275231862587,0.254338707113155,-0.09702517976127435,0.23323434600168202,0.24692936930503118,0.254338707113155,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,논,23,23,0.8614232209737828,강수부족_score,-0.15885353144005765,0.1611997383768433,0.7013449917617863,-2.241324985271124,0.26160834196708516,3.1934504977982034e-17,-0.15885353144005768,-0.1628032101198065,0.14032611471253795,0.02087362366430534,0.021392618146887032,0.1628032101198065,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,논,23,23,0.8614232209737828,산지접근성_score,-0.2660472492162284,-0.4492255872372794,0.6656888187986109,-1.1799645971207153,0.646653884641062,-3.1934504977982034e-17,-0.26604724921622835,-0.3245040978964802,-0.13578513427763134,-0.31344045295964806,-0.3823107050780605,0.3245040978964802,낮음,낮음
L2_NAME,도로,847,847,31.722846441947567,생활권접점_score,0.87186174343574,0.8921759248030698,0.17846250428408683,0.2836209761403043,1.4940231235037063,0.0,0.87186174343574,0.9177904419392995,0.2626361970861386,0.6295397277169312,0.6627031742932001,0.9177904419392995,높음,높음
L2_NAME,도로,847,847,31.722846441947567,선행건조_score,-0.0643196822976259,0.04340538916578182,0.9492893037642514,-4.3640072721620555,1.7174889675727398,-3.1934504977982034e-17,-0.06431968229762587,-0.0655590485055089,0.09018719614625645,-0.04678180698047463,-0.04768323852746233,0.0655590485055089,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,도로,847,847,31.722846441947567,강풍_score,0.05988903412105995,-0.074199656047914,0.8918144623584423,-1.7590280077791938,4.495387792702845,1.0644834992660677e-17,0.059889034121059934,0.06340559046005245,-0.09702517976127435,0.022825523713360357,0.02416578977847653,0.06340559046005245,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,도로,847,847,31.722846441947567,강수부족_score,-0.0022826671609778694,0.12233636343319414,0.47443320450509013,-8.893417869190454,0.2849062032459639,3.1934504977982034e-17,-0.0022826671609779015,-0.002339422599380473,0.14032611471253795,-0.01798975127934381,-0.01843704216698026,0.002339422599380473,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,도로,847,847,31.722846441947567,산지접근성_score,-0.15801714411338286,-0.39260533501127687,0.8036741989589075,-1.2890186086741304,4.497850542395713,-3.1934504977982034e-17,-0.15801714411338283,-0.19273723353183836,-0.13578513427763134,-0.25682020073364553,-0.3132496494745982,0.19273723353183836,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
L2_NAME,문화·체육·휴양지역,53,53,1.9850187265917603,생활권접점_score,0.45443753614465754,0.5148305191096082,0.3152892996994262,-0.19764823124640749,0.9116057078723052,0.0,0.45443753614465754,0.478376795715836,0.2626361970861386,0.2521943220234696,0.26547963597116114,0.478376795715836,높음,높음
L2_NAME,문화·체육·휴양지역,53,53,1.9850187265917603,선행건조_score,0.058245688031953714,0.2800706441561216,0.35576040038056567,-1.1039731610886954,0.8882546846373037,-3.1934504977982034e-17,0.05824568803195375,0.059368015365096755,0.09018719614625645,0.18988344800986515,0.19354228338487173,0.059368015365096755,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음
