메타데이터,그룹,요인점수,n_전체,평균_전체,중앙값_전체,표준편차_전체,p25_전체,p75_전체,평균차_sd_전체,중앙값차_sd_전체,n_극단제외,평균_극단제외,중앙값_극단제외,표준편차_극단제외,p25_극단제외,p75_극단제외,평균차_sd_극단제외,중앙값차_sd_극단제외,제외_n,평균차_sd_변화,중앙값차_sd_변화,평균_변화,중앙값_변화,effect_label,effect_size_전체,effect_size_극단제외,effect_size_변화,p_adj_fdr_전체,p_adj_fdr_극단제외,판단
기후지형_번지유형,고지·산간형 / 일반번지,상대강수부족_score,412,-0.10758000211367014,-0.1683267915478477,0.4989325061619062,-0.2944475443166179,0.060542371410895,-0.11288815501667707,-0.024965718477148974,411,-0.09673171630186554,-0.16749050414019048,0.44825907227430256,-0.2941482939697706,0.06077002394615816,-0.20370838480416617,-0.0396724257803124,1,-0.0908202297874891,-0.014706707303163428,0.010848285811804595,0.0008362874076572047,epsilon_sq,0.021673720377390262,0.022228980995989637,0.000555260618599375,1.7682299091654987e-15,7.618666940317472e-16,결론 유지
기후지형_번지유형,고지·산간형 / 일반번지,상대강풍_score,412,0.010971630354851965,-0.22168953059856858,1.1269401540922939,-0.7434079765434537,0.7495127681800369,0.011846440729137781,-0.12715023106357556,411,0.01613426476893215,-0.2211049153793132,1.123425085861672,-0.7390839619214848,0.7518495368267127,0.018402390705518624,-0.1269269260251847,1,0.006555949976380843,0.00022330503839085303,0.005162634414080184,0.0005846152192553744,epsilon_sq,0.03130643844245001,0.030936203206187726,-0.0003702352362622875,7.205272323762932e-22,1.452341892864129e-21,결론 유지
기후지형_번지유형,고지·산간형 / 임야번지(산),단기상대건조_score,209,-0.25040601133740137,-0.17086277809579825,0.9651232231645692,-0.867153096082472,0.49538281701089687,-0.25517988279198905,-0.191623196465711,209,-0.25040601133740137,-0.17086277809579825,0.9651232231645692,-0.867153096082472,0.49538281701089687,-0.25835386481152267,-0.1927029314838723,0,-0.0031739820195336166,-0.0010797350181613041,0.0,0.0,epsilon_sq,0.02736494412114688,0.0275918910110411,0.00022694688989421952,2.373290393874108e-19,1.7709915025497544e-19,결론 유지
기후지형_번지유형,고지·산간형 / 임야번지(산),상대강수부족_score,209,-0.008991882915561392,-0.08177251397431254,0.5216760910402464,-0.1974048776096476,0.14641137623010356,-0.009435558095584119,0.06585926999451566,209,-0.008991882915561392,-0.08177251397431254,0.5216760910402464,-0.1974048776096476,0.14641137623010356,-0.056656061417295456,0.10399128001278389,0,-0.047220503321711335,0.03813201001826823,0.0,0.0,epsilon_sq,0.021673720377390262,0.022228980995989637,0.000555260618599375,1.7682299091654987e-15,7.618666940317472e-16,결론 유지
기후지형_번지유형,고지·산간형 / 임야번지(산),상대강풍_score,209,-0.20551014475099846,-0.5013346274405296,0.8667029593974184,-0.7120954205686572,0.15207600177216085,-0.22189623534399067,-0.42909247656950056,209,-0.20551014475099846,-0.5013346274405296,0.8667029593974184,-0.7120954205686572,0.15207600177216085,-0.22168616382969716,-0.4304759605003685,0,0.0002100715142935028,-0.001383483930867957,0.0,0.0,epsilon_sq,0.03130643844245001,0.030936203206187726,-0.0003702352362622875,7.205272323762932e-22,1.452341892864129e-21,결론 유지
기후지형_번지유형,영동 해안형 / 일반번지,단기상대건조_score,972,-0.04070877904462869,-0.0340999568949259,1.0310780615622963,-0.5854046314090527,0.6045039283721174,-0.04148485810444825,-0.05225304773597302,968,-0.037994467198798926,-0.0340999568949259,1.0235487275299031,-0.5854046314090527,0.6045039283721174,-0.04067309251090002,-0.05254747683686885,4,0.0008117655935482304,-0.00029442910089582525,0.0027143118458297644,0.0,epsilon_sq,0.02736494412114688,0.0275918910110411,0.00022694688989421952,2.373290393874108e-19,1.7709915025497544e-19,결론 유지
기후지형_번지유형,영동 해안형 / 일반번지,상대강수부족_score,972,0.054594413632347696,-0.10710411303946557,1.0512963795024537,-0.2439796163597597,0.28031167697548515,0.05728817656921222,0.03927777387947178,968,0.10274856064570904,-0.106078872630754,0.5657456900073814,-0.243496431449436,0.28123716007297583,0.13062138381807742,0.06325372244566149,4,0.07333320724886519,0.02397594856618971,0.04815414701336135,0.0010252404087115752,epsilon_sq,0.021673720377390262,0.022228980995989637,0.000555260618599375,1.7682299091654987e-15,7.618666940317472e-16,결론 유지
기후지형_번지유형,영동 해안형 / 일반번지,상대강풍_score,972,0.09122704019987604,0.1093917221136065,0.9154587461043256,-0.3642335696193544,0.5395201683696949,0.09850091433251253,0.23032936724786726,968,0.08546130351348316,0.10660820733949043,0.9074664082199339,-0.3642335696193544,0.536697924336387,0.09349848069234702,0.22805685229882627,4,-0.0050024336401655045,-0.002272514949040988,-0.0057657366863928805,-0.0027835147741160637,epsilon_sq,0.03130643844245001,0.030936203206187726,-0.0003702352362622875,7.205272323762932e-22,1.452341892864129e-21,결론 유지
기후지형_번지유형,영동 해안형 / 임야번지(산),단기상대건조_score,246,0.4804780817963483,0.5338880480628541,1.1314396505885254,-0.2598824166045024,1.3149225317827944,0.48963821813499464,0.5265634173865527,246,0.4804780817963483,0.5338880480628541,1.1314396505885254,-0.2598824166045024,1.3149225317827944,0.4906610463167519,0.5295304327141396,0,0.0010228281817572515,0.0029670153275869193,0.0,0.0,epsilon_sq,0.02736494412114688,0.0275918910110411,0.00022694688989421952,2.373290393874108e-19,1.7709915025497544e-19,결론 유지
기후지형_번지유형,영동 해안형 / 임야번지(산),상대강수부족_score,246,-0.03435338021040438,-0.19992174932102302,0.47120342723510455,-0.29486122095820166,0.05912490492984986,-0.0360484276614041,-0.0581196163081765,246,-0.03435338021040438,-0.19992174932102302,0.47120342723510455,-0.29486122095820166,0.05912490492984986,-0.0991620357032992,-0.0940273267427197,0,-0.06311360804189511,-0.0359077104345432,0.0,0.0,epsilon_sq,0.021673720377390262,0.022228980995989637,0.000555260618599375,1.7682299091654987e-15,7.618666940317472e-16,결론 유지
기후지형_번지유형,영동 해안형 / 임야번지(산),상대강풍_score,246,0.28164090275134185,0.4192830212592539,0.9144298142167426,-0.24065284919512964,0.8004257047916123,0.3040971857620036,0.5649294578035939,246,0.28164090275134185,0.4192830212592539,0.9144298142167426,-0.24065284919512964,0.8004257047916123,0.306003170128604,0.5667509085854713,0,0.0019059843666003884,0.0018214507818773429,0.0,0.0,epsilon_sq,0.03130643844245001,0.030936203206187726,-0.0003702352362622875,7.205272323762932e-22,1.452341892864129e-21,결론 유지
기후지형_번지유형,영서 내륙형 / 일반번지,단기상대건조_score,1227,0.002862521448519287,0.033557466983759984,0.9492428840255112,-0.5768770798507121,0.5944399504640596,0.0029171115007196025,0.0166942373949309,1226,0.0015905891393587625,0.03310650782295855,0.948583648500202,-0.5770410647439795,0.5933762533486843,-0.00010606179607626868,0.016326158081191835,1,-0.0030231732967958714,-0.0003680793137390663,-0.0012719323091605246,-0.00045095916080143544,epsilon_sq,0.02736494412114688,0.0275918910110411,0.00022694688989421952,2.373290393874108e-19,1.7709915025497544e-19,결론 유지
기후지형_번지유형,영서 내륙형 / 일반번지,상대강수부족_score,1227,-0.04282322360432956,-0.17136549240664298,1.1285232048798834,-0.2977521245372937,0.05354566598451285,-0.04493618514925901,-0.02815435314901072,1226,-0.01583691475713285,-0.1713647764578544,0.6166836604653742,-0.2977119960172145,0.05404097529837594,-0.06812836307449596,-0.04616572219720354,1,-0.02319217792523695,-0.018011369048192817,0.02698630884719671,7.159487885877169e-07,epsilon_sq,0.021673720377390262,0.022228980995989637,0.000555260618599375,1.7682299091654987e-15,7.618666940317472e-16,결론 유지
기후지형_번지유형,영서 내륙형 / 일반번지,상대강풍_score,1227,-0.08030953457231278,-0.23901104933583925,0.871154173028145,-0.6918318026039671,0.31465692981312443,-0.08671291261465079,-0.14585285922394056,1226,-0.07960858844533027,-0.23881748394725572,0.8711634535129901,-0.6910709693620789,0.31587763118357687,-0.08530770640488289,-0.14611344642420618,1,0.0014052062097679036,-0.0002605872002656162,0.0007009461269825157,0.00019356538858353312,epsilon_sq,0.03130643844245001,0.030936203206187726,-0.0003702352362622875,7.205272323762932e-22,1.452341892864129e-21,결론 유지
기후지형_번지유형,영서 내륙형 / 임야번지(산),단기상대건조_score,329,-0.22118221310967848,-0.2863535978159312,0.8513634164477337,-0.68857862282926,0.3044196594781262,-0.22539894474404232,-0.30931580166338457,329,-0.22118221310967848,-0.2863535978159312,0.8513634164477337,-0.68857862282926,0.3044196594781262,-0.22840512076577857,-0.31105869662018776,0,-0.003006176021736251,-0.001742894956803187,0.0,0.0,epsilon_sq,0.02736494412114688,0.0275918910110411,0.00022694688989421952,2.373290393874108e-19,1.7709915025497544e-19,결론 유지
기후지형_번지유형,영서 내륙형 / 임야번지(산),상대강수부족_score,329,0.16453352788907064,-0.08776229116343066,0.8119225193822831,-0.24086855642995747,0.3351413305064888,0.17265184275507578,0.059573948697861076,329,0.16453352788907064,-0.08776229116343066,0.8119225193822831,-0.24086855642995747,0.3351413305064888,0.23417324427711783,0.09395238868788891,0,0.06152140152204205,0.034378439990027834,0.0,0.0,epsilon_sq,0.021673720377390262,0.022228980995989637,0.000555260618599375,1.7682299091654987e-15,7.618666940317472e-16,결론 유지
기후지형_번지유형,영서 내륙형 / 임야번지(산),상대강풍_score,329,-0.06378492923284543,-0.21802692953955052,0.85381032733113,-0.594267113868211,0.34838240214586874,-0.06887073873552953,-0.12319559713420875,329,-0.06378492923284543,-0.21802692953955052,0.85381032733113,-0.594267113868211,0.34838240214586874,-0.0681672810000106,-0.12359280551770567,0,0.0007034577355189281,-0.0003972083834969248,0.0,0.0,epsilon_sq,0.03130643844245001,0.030936203206187726,-0.0003702352362622875,7.205272323762932e-22,1.452341892864129e-21,결론 유지
addr_type,일반번지,단기상대건조_score,2611,0.002645016816087754,0.030495689908034265,0.9664938974846703,-0.5620062971557231,0.6139496005193097,0.002695460230986974,0.013574088785284688,2605,0.0048550654952201795,0.030495689908034265,0.9591802275134715,-0.5617941585546005,0.6137745315862323,0.003239395425577123,0.013650574405352741,6,0.0005439351945901488,7.64856200680536e-05,0.0022100486791324257,0.0,rank_biserial,-0.020644604069126715,-0.020727408045751905,-8.280397662518979e-05,0.570014285765198,0.5673424957809892,결론 유지
addr_type,일반번지,상대강수부족_score,2611,-0.016775674524206242,-0.148209835085396,1.0257331191709196,-0.277340663654429,0.12741688562397555,-0.017603413029390065,-0.0038561628317349285,2605,0.01546557152120336,-0.14780389880151057,0.5785148754277003,-0.2760575299456492,0.1276955820460194,-0.01566526669786771,-0.006677593867340632,6,0.0019381463315223564,-0.002821431035605704,0.0322412460454096,0.00040593628388543856,rank_biserial,0.05320992816889292,0.05102922166947388,-0.0021807064994190384,0.07096260274903439,0.09015947111437705,결론 유지
addr_type,일반번지,상대강풍_score,2611,-0.00204779936413223,-0.09632931607900941,0.9350954748117385,-0.6147983470815328,0.4886076408168424,-0.002211076777698027,0.008205421857210758,2605,-0.0031640709454480304,-0.09632931607900941,0.9312749634969464,-0.6145290102644283,0.48819956495846684,-0.002501856492217416,0.008231877854240118,6,-0.0002907797145193891,2.6455997029359996e-05,-0.0011162715813158005,0.0,rank_biserial,0.0018026168721030356,0.001883152493243001,8.053562113996549e-05,0.9389143622598665,0.936207179943791,결론 유지
addr_type,임야번지(산),단기상대건조_score,784,-0.008808923929463516,-0.033030535297600985,1.0302288964408692,-0.6426374813695286,0.6504613700628363,-0.008976845233554761,-0.05116323805110951,784,-0.008808923929463516,-0.033030535297600985,1.0302288964408692,-0.6426374813695286,0.6504613700628363,-0.01076355240258727,-0.05145152642530011,0,-0.0017867071690325087,-0.00028828837419059977,0.0,0.0,rank_biserial,-0.020644604069126715,-0.020727408045751905,-8.280397662518979e-05,0.570014285765198,0.5673424957809892,결론 유지
addr_type,임야번지(산),상대강수부족_score,784,0.05586899950815359,-0.12755234641039284,0.6531136314057141,-0.25452667415414665,0.1871885751245465,0.058625652321093645,0.017820595652751316,784,0.05586899950815359,-0.12755234641039284,0.6531136314057141,-0.25452667415414665,0.1871885751245465,0.052051045596869114,0.027264091640460425,0,-0.006574606724224531,0.009443495987709109,0.0,0.0,rank_biserial,0.05320992816889292,0.05102922166947388,-0.0021807064994190384,0.07096260274903439,0.09015947111437705,결론 유지
addr_type,임야번지(산),상대강풍_score,784,0.006819898094726119,-0.12600243652868703,0.8968942745165942,-0.6135627641456862,0.5889466914379644,0.007363675340012296,-0.02383364738063419,784,0.006819898094726119,-0.12600243652868703,0.8968942745165942,-0.6135627641456862,0.5889466914379644,0.008312928778349998,-0.023910492046913815,0,0.0009492534383377018,-7.684466627962475e-05,0.0,0.0,rank_biserial,0.0018026168721030356,0.001883152493243001,8.053562113996549e-05,0.9389143622598665,0.936207179943791,결론 유지
산불위험계절,기타계절,단기상대건조_score,830,0.24072861323072522,0.30907632399820584,0.9225844153398648,-0.3560028049932776,0.9198576398257563,0.2453180235201924,0.2974657492925357,827,0.23771356860125914,0.3073659870949849,0.9225230280583557,-0.3596498421640852,0.9193876050222548,0.24187434814648065,0.2973891083121139,3,-0.003443675373711763,-7.6640980421816e-05,-0.003015044629466085,-0.0017103369032209215,rank_biserial,-0.2050888935860401,-0.20247086286692206,0.0026180307191180363,5.890923237105741e-19,1.830427268043477e-18,해석 주의
산불위험계절,기타계절,상대강수부족_score,830,0.07346006217449268,-0.051818458843945536,1.6068971919860764,-0.20770591868527002,0.2563446898862391,0.07708468298560575,0.09729130071747828,827,0.15955080360363968,-0.05168735867119417,0.6113098652020859,-0.20647962807569156,0.2576621290682827,0.2258221777809831,0.15441412464368073,3,0.14873749479537735,0.05712282392620245,0.08609074142914701,0.00013110017275136387,rank_biserial,-0.22844876582352802,-0.23200681148626512,-0.003558045662737097,5.814872554158528e-23,1.4317973343792325e-23,해석 주의
산불위험계절,기타계절,상대강풍_score,830,-0.3921033118656436,-0.42789559656927467,0.5165642774842174,-0.7235740693656422,-0.08394731518007242,-0.4233671730107381,-0.3497978773097206,827,-0.39963127434738044,-0.4286013890813431,0.4894864829051046,-0.7232154860435314,-0.08635895694647844,-0.4319610880223949,-0.3516902239138017,3,-0.008593915011656794,-0.0018923466040811077,-0.007527962481736816,-0.0007057925120684261,rank_biserial,0.3668399915451279,0.3701480195622562,0.0033080280171282617,1.653487950391308e-56,2.4458560849173918e-57,해석 주의
산불위험계절,산불위험계절(11~5월),단기상대건조_score,2565,-0.07789661069606094,-0.07627627864760031,0.987417959195617,-0.6347028757458105,0.5231060523005258,-0.07938166063226501,-0.0952334438986841,2562,-0.07449175330948171,-0.07510793386905698,0.980682408979642,-0.633908370014765,0.524112000065722,-0.0780757556272988,-0.09457272614436507,3,0.001305905004966204,0.000660717754319029,0.003404857386579224,0.0011683447785433287,rank_biserial,-0.2050888935860401,-0.20247086286692206,0.0026180307191180363,5.890923237105741e-19,1.830427268043477e-18,해석 주의
산불위험계절,산불위험계절(11~5월),상대강수부족_score,2565,-0.023770698702978165,-0.1704891664407487,0.604432066425041,-0.28937744101418983,0.1000106728058412,-0.02494358162887049,-0.02723478801622862,2562,-0.01868048600822906,-0.1694558730817512,0.5855034706819479,-0.2880709618843038,0.1012441751939898,-0.07289420024390048,-0.04296639224929833,3,-0.047950618615029986,-0.015731604233069713,0.005090212694749106,0.0010332933589975168,rank_biserial,-0.22844876582352802,-0.23200681148626512,-0.003558045662737097,5.814872554158528e-23,1.4317973343792325e-23,해석 주의
산불위험계절,산불위험계절(11~5월),상대강풍_score,2565,0.1268794326764133,0.08308083337620417,0.9917740931052985,-0.5191399806203967,0.7328213247218365,0.13699600530172032,0.20192061302208694,2562,0.12786864136559592,0.08336593351816547,0.9912599179237201,-0.5174262228047717,0.7375585800295192,0.13943474621175667,0.20288047208711688,3,0.0024387409100363466,0.0009598590650299332,0.000989208689182619,0.0002851001419613003,rank_biserial,0.3668399915451279,0.3701480195622562,0.0033080280171282617,1.653487950391308e-56,2.4458560849173918e-57,해석 주의
